from,to,type
/rele-bimetalico-30-40a-tesys-e-�-schneider-166774,/rele-bimetalico-30-40a-tesys-e---schneider-166774,permanent
/-5m�--papel-de-parede-liso-mkela---pp128-91467,/-5m--papel-de-parede-liso-mkela---pp128-91467,permanent
/cooktop-britania-a-gas-bct4p-4-bocas-preto-bivolt-369028/nossas-lojas,/cooktop-britania-a-gas-bct4p-4-bocas-preto-bivolt-369028,permanent
/panela-de-pressao---vapt-�-20-x-15-cm-45-l-21521,/panela-de-pressao---vapt--20-x-15-cm-45-l-21521,permanent
/lente-para-botao-3sb3930-6ba7-iluminado-plastico-ou-metalico-incolor-�-siemens-145867,/lente-para-botao-3sb3930-6ba7-iluminado-plastico-ou-metalico-incolor---siemens-145867,permanent
/chave-fim-de-curso-xck-m102-pistao-com-roldana-�-schneider-166759,/chave-fim-de-curso-xck-m102-pistao-com-roldana---schneider-166759,permanent
/cortina-cinza-claro-150x250-sala-quarto-|-fabritex-enxovais-74872,/cortina-cinza-claro-150x250-sala-quarto--fabritex-enxovais-74872,permanent
/beleza-e-saude/tratamento-de-ar,/saude/tratamento-de-ar,permanent
/panela-de-arroz-eletrica-mondial-rice-4-npe-05-5-xicaras-400w---branca-320623/nossas-lojas,/panelas-frigideiras-e-assadeiras,permanent
/cupula-abajur-tecido-cilindrica-cp-8025-�50x30cm-bordo-314979,/cupula-abajur-tecido-cilindrica-cp-8025-50x30cm-bordo-314979,permanent
/mouse-rapoo-bluetooth---2-4-ghz-black-s--fio-pilha-inclusa-m200---ra011-preto-374215/nossas-lojas,/mouse-rapoo-bluetooth---2-4-ghz-black-s--fio-pilha-inclusa-m200---ra011-preto-374215,permanent
/frigideira-com-cabo-de-silicone-amarelo-21-litros-26cm-380387/nossas-lojas,/panelas-frigideiras-e-assadeiras/frigideiras,permanent
/computador-gamer-completo-i5-6�-ger-32gb-ssd-480-gb-hd-4tb-95368,/computador-gamer-completo-i5-6-ger-32gb-ssd-480-gb-hd-4tb-95368,permanent
/smartphone-xiaomi-mi-play-dual-64gb-tela-5-84-12mp-azul/nossas-lojas,/,permanent
/bosch-esmerilhadeira-7-gws-2200-180-vulcano-2200w-220v-356193/nossas-lojas,/,permanent
/forma-de-bolo-vulcao-piscina-ballerine-n�20-super-polida-103641,/forma-de-bolo-vulcao-piscina-ballerine-n20-super-polida-103641,permanent
/cupula-abajur-tecido-cilindrica-cp-8020-�45x21cm-branco-314892,/cupula-abajur-tecido-cilindrica-cp-8020-45x21cm-branco-314892,permanent
/armadilha-luminosa-mata-mosquito-mosca-30m�-stickfly-v-20-76752,/armadilha-luminosa-mata-mosquito-mosca-30m-stickfly-v-20-76752,permanent
/prancha-chapinha-nano-titanium-450-�f-bivolt-91770,/prancha-chapinha-nano-titanium-450-f-bivolt-91770,permanent
/cafeteira-electrolux-easyline-25-cafezinhos-cmb21-preto-127v-406484/nossas-lojas,/eletroportateis/cafeteira,permanent
/jogo-de-panelas-4-pecas---ceramic-life-unique-�-com-inducao---brinox-65512,/jogo-de-panelas-4-pecas---ceramic-life-unique---com-inducao---brinox-65512,permanent
/lavadora-de-roupas-consul-maxi-economia-12-kg-branca-cwe13ab-�-220v-104714,/lavadora-de-roupas-consul-maxi-economia-12-kg-branca-cwe13ab--220v-104714,permanent
/moldura-4x2-branca-m5fba---m5m-�-pial-167828,/moldura-4x2-branca-m5fba---m5m---pial-167828,permanent
/-16m�--papel-de-parede-onca-polaris---pp177-91115,/-16m--papel-de-parede-onca-polaris---pp177-91115,permanent
/esmerilhadeira-angular-philco-force-4-1-2--850w-220v-116937/nossas-lojas,/,permanent
/mala-viagem-primicia-abs-policarbonato-giro-360�-media---vermelha-83296,/mala-viagem-primicia-abs-policarbonato-giro-360-media---vermelha-83296,permanent
/-16m�--papel-de-parede-3d-geometrico-bolinhas---pp246-1-90986,/-16m--papel-de-parede-3d-geometrico-bolinhas---pp246-1-90986,permanent
/cupula-abajur-tecido-cilindrica-cp-8014-�35x21cm-preto-314783,/cupula-abajur-tecido-cilindrica-cp-8014-35x21cm-preto-314783,permanent
/-16m�--papel-de-parede-basico-azul-texturizado---pp324-91248,/-16m--papel-de-parede-basico-azul-texturizado---pp324-91248,permanent
/forma-redonda-demontavel-�26-cm-brinox-�26-21598,/forma-redonda-demontavel-26-cm-brinox-26-21598,permanent
/smartphone-motorola-moto-e7-32gb-2gb-ram-camera-traseira-dupla-48mp---2mp-tela-6-5�-aquamarine-85196,/smartphone-motorola-moto-e7-32gb-2gb-ram-camera-traseira-dupla-48mp---2mp-tela-6-5-aquamarine-85196,permanent
/controlador-logico-prog-easy806-dc-swd-�-eaton-controlador-logico-prog-easy806-dc-swd-�-eaton-168782,/controlador-logico-prog-easy806-dc-swd---eaton-controlador-logico-prog-easy806-dc-swd---eaton-168782,permanent
/sanduicheira-eletrica-cadence-san231-vermelho---127v-404488/nossas-lojas,/eletroportateis/sanduicheira-e-grill,permanent
/kit-limpa-vidro-e-vitroceramico-de-inducao-electrolux---2-unidades-115151/nossas-lojas,/kit-limpa-vidro-e-vitroceramico-de-inducao-electrolux---2-unidades-115151,permanent
/aspirador-de-po-e-agua-1250w-hidrolux-electrolux-5l-c--conjunto-de-acessorios-e-rodas-360�--awd01--110491,/aspirador-de-po-e-agua-1250w-hidrolux-electrolux-5l-c--conjunto-de-acessorios-e-rodas-360--awd01--110491,permanent
/balcao-com-tampo-kits-parana-cris-multiuso-com-3-portas-e-1-gaveta-nas-cores-branco-preto-�-2878---8698-73412,/balcao-com-tampo-kits-parana-cris-multiuso-com-3-portas-e-1-gaveta-nas-cores-branco-preto--2878---8698-73412,permanent
/-16m�--papel-de-parede-geometrico-marvel-stone---pp187-91066,/-16m--papel-de-parede-geometrico-marvel-stone---pp187-91066,permanent
/-16m�--papel-de-parede-geometrico-texturizado---pp349-90728,/-16m--papel-de-parede-geometrico-texturizado---pp349-90728,permanent
/-16m�--papel-de-parede-geometrico-carnival---pp063-1-91349,/-16m--papel-de-parede-geometrico-carnival---pp063-1-91349,permanent
/chave-trifasica-simples-15hp-90a-s708-�-lombard-168742,/chave-trifasica-simples-15hp-90a-s708---lombard-168742,permanent
/mouse-microsoft-bluetooth-white---rjn00074-branco-383849/nossas-lojas,/mouse-microsoft-bluetooth-white---rjn00074-branco-383849,permanent
/biotina-30mcg-60-capsulas-de-400mg-chamel-302425/nossas-lojas,/biotina-30mcg-60-capsulas-de-400mg-chamel-302425,permanent
/grelha-p-carnes-e-vegetais-�3050-cb-dobr-81748,/grelha-p-carnes-e-vegetais-3050-cb-dobr-81748,permanent
/cotovelo-interno-sistema-x-50x20-ref--29903-�-pial-166359,/cotovelo-interno-sistema-x-50x20-ref--29903---pial-166359,permanent
/suporte-articulado-3-movimentos-tv-hd-samsung-43-pol-110342/nossas-lojas,/,permanent
"/material-eletrico/martelete?fuzzy=0&initialMap=ft&initialQuery=martelete&map=category-2,ft&operator=and",/martelete,permanent
/para-raio-surtos-dps-40-45ka-275vca-�-schneider-166872,/para-raio-surtos-dps-40-45ka-275vca---schneider-166872,permanent
/kit-para-fondue-6-garfos-panela-14-litros-cor-preto-74092/nossas-lojas,/,permanent
/cozi-vapore-em-aluminio-antiaderente-2l-grafite-�16cm-174324,/cozi-vapore-em-aluminio-antiaderente-2l-grafite-16cm-174324,permanent
/kit2-cadeiras-gamer-gira-reclina-c-regulagem-altura-pro-v-sport-pu-preto-branco-e-vermelho-gran-belo-380720/nossas-lojas,/gamer,permanent
/grelha-dobravel-reta-para-churrasqueira-17x60cm-303346/nossas-lojas,/grelha-dobravel-reta-para-churrasqueira-17x60cm-303346,permanent
/juntas-kit-superior-eis-yam-yzf450-06-09-wrf450-07>-69672,/juntas-kit-superior-eis-yam-yzf450-06-09-wrf450-07-69672,permanent
/-5m�--papel-de-parede-cimento-queimado---pp271-1-86929,/-5m--papel-de-parede-cimento-queimado---pp271-1-86929,permanent
/rele-bi-metalico-3ru2126-4dc0-20-25a-innovations-conexao-mola-�-siemens-194095,/rele-bi-metalico-3ru2126-4dc0-20-25a-innovations-conexao-mola---siemens-194095,permanent
/toalha-rosto-scavone-fio-penteado-caqui-393502/nossas-lojas,/cama-mesa-e-banho/banho,permanent
/cupula-abajur-tecido-cilindrica-cp-8011-�30x21cm-bordo-320948,/cupula-abajur-tecido-cilindrica-cp-8011-30x21cm-bordo-320948,permanent
/faqueiro-tramontina-buzios-em-aco-inox-com-detalhe-24-pecas-117974/nossas-lojas,/,permanent
/combo-iluminacao---fita-led-5m-com-lampada-led-bulbo-inteligente-e-controle-remoto-universal-wi-fi---multilaser-liv-�-se229k-96721,/combo-iluminacao---fita-led-5m-com-lampada-led-bulbo-inteligente-e-controle-remoto-universal-wi-fi---multilaser-liv--se229k-96721,permanent
/celular-philco-pce02-tela-1-77�-2g-quad-band-73416,/celular-philco-pce02-tela-1-77-2g-quad-band-73416,permanent
/cortador-de-cabelos-mondial-hair-stylo-cr-07-azul-prata-220v-396848/nossas-lojas,/cortador-de-cabelos-mondial-hair-stylo-cr-07-azul-prata-220v-396848,permanent
/cupula-abajur-tecido-cilindrica-cp-8010-�25x25cm-rosa-pink-314725,/cupula-abajur-tecido-cilindrica-cp-8010-25x25cm-rosa-pink-314725,permanent
/contator-supressor-rc-para-3tf40-45-127-240v-3tx7402-3j-�-siemens-108281,/contator-supressor-rc-para-3tf40-45-127-240v-3tx7402-3j--siemens-108281,permanent
/pc-gamer-tertz-fantastic-gtx-1050ti-i3-10105f-240gb-16gb-331343/nossas-lojas,/gamer,permanent
/Fritadeira Air Fryer Brit�nia Bfr21v Air Flow 360� 4l 127v 110V,/fritadeira-air-fryer-britania-bfr21v-air-flow-360-4l-127v-230479,permanent
/jogo-cama-casal-artex-total-mix-180-fios-mate-cinza-claro-393507/nossas-lojas,/cama-mesa-e-banho,permanent
/soft-starter-ats22d32q-32a�-schneider-166743,/soft-starter-ats22d32q-32a--schneider-166743,permanent
/mala-viagem-primicia-marrocos-em-abs-rodas-360�-pequena---cinza-83294,/mala-viagem-primicia-marrocos-em-abs-rodas-360-pequena---cinza-83294,permanent
/sensor-ifl-5-18-10stp-sn-5mm-dc-na-m18-indutivo-10-30vcc-18852403-�-ace-schmersal-146016,/sensor-ifl-5-18-10stp-sn-5mm-dc-na-m18-indutivo-10-30vcc-18852403---ace-schmersal-146016,permanent
/disjuntor-bipolar-din-c-63a-�-steck-146112,/disjuntor-bipolar-din-c-63a---steck-146112,permanent
/-16m�--papel-de-parede-arabesco-floral---pp256-91367,/-16m--papel-de-parede-arabesco-floral---pp256-91367,permanent
/notebook-acer-15-6p-cel-n4020-4gb-128gbssd-w11---a315-34-c9wh-preto-bivolt-363842/nossas-lojas,/informatica/notebook,permanent
/suporte-para-celular-ajustavel-360�-para-mesa-112939,/suporte-para-celular-ajustavel-360-para-mesa-112939,permanent
/-16m�--papel-de-parede-folhas-tropicais---pp320-90974,/-16m--papel-de-parede-folhas-tropicais---pp320-90974,permanent
/sensor-de-presenca-sk-600-2x4-�-skilltec-168631,/sensor-de-presenca-sk-600-2x4---skilltec-168631,permanent
/smartphone-moto-edge-20-lite-128gb-motorola-grafite-bivolt-406485/nossas-lojas,/,permanent
/faqueiro-itaparica-brinox-20-pecas-em-aco-temperado---preto-113833/nossas-lojas,/,permanent
/mini-ar-condicionado-portatil-usb-umidificador-climatizador-116511/nossas-lojas,/mini-ar-condicionado-portatil-usb-umidificador-climatizador-116511,permanent
/ar-condicionado-split-lg-dual-inverter-voice-artcool-18000btus-quente-frio-220v-285797/nossas-lojas,/ar-e-ventilacao/ar-condicionado,permanent
/porta-sabonete-liquido-e-alcool-gel-inox---decorline-banheiro-�-75-x-17-cm-250-ml-285770,/porta-sabonete-liquido-e-alcool-gel-inox---decorline-banheiro--75-x-17-cm-250-ml-285770,permanent
/-5m�--papel-de-parede-floral-arabesco-bordado---pp267-90577,/-5m--papel-de-parede-floral-arabesco-bordado---pp267-90577,permanent
/wok-�24-cm---chilli--�-24-x-7-cm-23-l-21954,/wok-24-cm---chilli---24-x-7-cm-23-l-21954,permanent
/aparador-de-pelos-mondial-super-groom-6-bg-04-preto---bivolt-398787/nossas-lojas,/aparador-de-pelos-mondial-super-groom-6-bg-04-preto---bivolt-398787,permanent
/mala-viagem-primicia-seul-em-abs-rodas-360�-grande---salmao-83261,/mala-viagem-primicia-seul-em-abs-rodas-360-grande---salmao-83261,permanent
/caixa-de-som-ambiente-4-55w-8-ohms-cxb40-branca-orion-403872/nossas-lojas,/,permanent
/-5m�--papel-de-parede-floral-tulipas-landscape---pp207-2-86944,/-5m--papel-de-parede-floral-tulipas-landscape---pp207-2-86944,permanent
/roteador-ap-wi-fi-mesh-ac1200-hc220-405648/nossas-lojas,/roteador-ap-wi-fi-mesh-ac1200-hc220-405648,permanent
/cupula-abajur-tecido-cilindrica-cp-8021-�45x25cm-rosa-tela-314916,/cupula-abajur-tecido-cilindrica-cp-8021-45x25cm-rosa-tela-314916,permanent
/cupula-abajur-cilindrica-cp-8011-�30x21cm-rustico-bege-314578,/cupula-abajur-cilindrica-cp-8011-30x21cm-rustico-bege-314578,permanent
/bowl-pinoli-branco-haus-concept-�12-x-5-cm-340-ml-26144,/bowl-pinoli-branco-haus-concept-12-x-5-cm-340-ml-26144,permanent
/-16m�--papel-de-parede-arabesco---pp220-1-90793,/-16m--papel-de-parede-arabesco---pp220-1-90793,permanent
/-5m�--papel-de-parede-floral-landscape---pp209-3-86934,/-5m--papel-de-parede-floral-landscape---pp209-3-86934,permanent
/grelha-uruguaia-em-inox-parrilha-largura-40cm-x-40cm-prof-100819/nossas-lojas,/grelha-uruguaia-em-inox-parrilha-largura-40cm-x-40cm-prof-100819,permanent
/panela-eletrica-mondial-pratic-6i-pe-45-6x-78759/nossas-lojas,/eletroportateis/panela-eletrica,permanent
/varal-para-secar-massas-3-cortadores-170451/nossas-lojas,/,permanent
/porta-papel-higienico-celular-papeleira-ventosa-branco-elg-364435/nossas-lojas,/,permanent
/fita-adesiva-silver-tape-thr-48mm-x-10mts-747-verde-97346/nossas-lojas,/fita-adesiva-silver-tape-thr-48mm-x-10mts-747-verde-97346,permanent
/jogo-de-facas-tramontina-plenus-com-laminas-em-aco-inox-e-cabos-de-polipropileno-preto-8-pecas-329898/nossas-lojas,/jogo-de-facas-tramontina-plenus-com-laminas-em-aco-inox-e-cabos-de-polipropileno-preto-8-pecas-329898,permanent
/chave-fim-de-curso-acessorio-plug-5-polos-m12-com-fios-para-3se53sy3128-�-siemens-164606,/chave-fim-de-curso-acessorio-plug-5-polos-m12-com-fios-para-3se53sy3128---siemens-164606,permanent
/furadeira-de-impacto-900w-1-2-quot--220-v-tramontina-uso-profissional-empunhadura-auxiliar-veloc-variavel-330266/nossas-lojas,/furadeira,permanent
/plugue-macho-2-pinos-10a-cod--615870-�-pial-167837,/plugue-macho-2-pinos-10a-cod--615870---pial-167837,permanent
/telefone-gondola-tcf-1000-branco-compativel-com-centrais-publicas-e-pabx---funcao-flash-e-redial-379257/nossas-lojas,/telefone-gondola-tcf-1000-branco-compativel-com-centrais-publicas-e-pabx---funcao-flash-e-redial-379257,permanent
/jogo-contato-3rt1955-6a-s-6-sap-250000042581-�-siemens-167414,/jogo-contato-3rt1955-6a-s-6-sap-250000042581---siemens-167414,permanent
/caneca-presente-dia-das-maes-14-380370/nossas-lojas,/caneca-presente-dia-das-maes-14-380370,permanent
/braco-para-chuveiro-30cm-cromada-lorenzetti-324439/nossas-lojas,/ferramentas-e-construcao/chuveiros-e-duchas,permanent
/cupula-abajur-tecido-cilindrica-cp-8014-�35x21cm-rosa-pink-314790,/cupula-abajur-tecido-cilindrica-cp-8014-35x21cm-rosa-pink-314790,permanent
/aquecedor-central-digital-prata-programavel-220v--10-560w-�-kdt-168580,/aquecedor-central-digital-prata-programavel-220v--10-560w---kdt-168580,permanent
/arandela-balizador-embutir-para-g9-50w-interno-e-externo-ref-ba578-aluminio-branco-�-femarte-145859,/arandela-balizador-embutir-para-g9-50w-interno-e-externo-ref-ba578-aluminio-branco---femarte-145859,permanent
/ar-condicionado-philco-24000btus-pac24000iqfm9w-inverter-quente-frio-branco-220v-280254/nossas-lojas,/ar-e-ventilacao/ar-condicionado,permanent
/combo-high-tech---tablet-mirage-7-polegadas-preto-e-fone-de-ouvido-pop-bluetooth-p2-preto-multilaser-�-2018k-109285,/combo-high-tech---tablet-mirage-7-polegadas-preto-e-fone-de-ouvido-pop-bluetooth-p2-preto-multilaser--2018k-109285,permanent
/cupula-abajur-cilindrica-bocal-nacional-cp-7021-�45x25-preto-314487,/cupula-abajur-cilindrica-bocal-nacional-cp-7021-45x25-preto-314487,permanent
/cupula-abajur-cilindrica-cp-8012-�30x25cm-azul-bebe-314588,/cupula-abajur-cilindrica-cp-8012-30x25cm-azul-bebe-314588,permanent
/Assadeira-Alta-de-Aluminio-Continental-N�5-44x30x4-8cm,/Assadeira-Alta-de-Aluminio-Continental-N5-44x30x4-8cm,permanent
/moveis/quarto/guarda-roupas-e-roupeiros/carioca-moveis?O=OrderByPriceDESC&PS=50,/moveis/quarto/guarda-roupas-e-roupeiros,permanent
/panela-de-barro-n�-2-77406,/panela-de-barro-n-2-77406,permanent
/kit-cozinha-gourmet-philco-black-83951/nossas-lojas,/kit-cozinha-gourmet-philco-black-83951,permanent
/cupula-abajur-tecido-cilindrica-cp-8019-�40x30cm-algodao-cru-314866,/cupula-abajur-tecido-cilindrica-cp-8019-40x30cm-algodao-cru-314866,permanent
/cabideiro-de-chao-az-1019-tecno-mobili-nogal-preto-265683/nossas-lojas,/limpeza-e-organizacao/organizacao/araras-e-sapateiras,permanent
/smartphone-samsung-galaxy-a73-128gb-5g---verde-406106/nossas-lojas,/,permanent
/prato-giratorio-de-mesa-50cm-em-vidro-temperado-8mm-toffee-369512/nossas-lojas,/prato-giratorio-de-mesa-50cm-em-vidro-temperado-8mm-toffee-369512,permanent
/forma-de-pao-caseiro-n�1-assadeira-bolo-ingles-kit-com-3-76858,/forma-de-pao-caseiro-n1-assadeira-bolo-ingles-kit-com-3-76858,permanent
/caldeirao-com-tampa--�-20-x-145-cm-42-l-22200,/caldeirao-com-tampa---20-x-145-cm-42-l-22200,permanent
/frigideira-�28-cm-curry-brinox-�28-x-55-cm-255l-21923,/frigideira-28-cm-curry-brinox-28-x-55-cm-255l-21923,permanent
/numeros-inox-branco---para-fachadas---15cm----n�-2--106620,/numeros-inox-branco---para-fachadas---15cm----n-2--106620,permanent
/gerador-de-energia-solar-3745-kwp-sungrow-c-estrutura-mini-trilho-�-eletrotrafo-eletrotrafo-86678,/gerador-de-energia-solar-3745-kwp-sungrow-c-estrutura-mini-trilho--eletrotrafo-eletrotrafo-86678,permanent
/lixa-50-80-ref--9617081819-�-bosch-194132,/lixa-50-80-ref--9617081819---bosch-194132,permanent
/chaleira-eletrica-preta-18-litros-127v-277474/nossas-lojas,/eletroportateis/chaleira-e-jarra-eletrica,permanent
/cupula-abajur-tecido-cilindrica-cp-8022-�45x30cm-amarelo-314922,/cupula-abajur-tecido-cilindrica-cp-8022-45x30cm-amarelo-314922,permanent
/alicate-amperimetro-digital---dt266-405749/nossas-lojas,/alicate-amperimetro-digital---dt266-405749,permanent
/inversor-altivar-12-240v-5-cv-atv12hu40m3-�-schneider-79476,/inversor-altivar-12-240v-5-cv-atv12hu40m3--schneider-79476,permanent
/bobina-42vca-50-60hz-p-contato-b-t-linha-dilm32-xsp-cod-281146-�-eaton-314094,/bobina-42vca-50-60hz-p-contato-b-t-linha-dilm32-xsp-cod-281146---eaton-314094,permanent
/batedeira-perola-britania-maxx-2-nude-400w-2l-4l-220v-142285/nossas-lojas,/eletroportateis/batedeira,permanent
/smartphone-motorola-moto-g200-5g-256gb-8gb-ram-camera-tripla---selfie-16mp-tela-6-8--verde-194040/nossas-lojas,/,permanent
/Blocos De Montar Cubo Magn�tico Magforma Brinquedo 36 Pe�as,/Blocos-De-Montar-Cubo-Magnetico-Magforma-Brinquedo-36-Pecas,permanent
/saida-de-fio--2-pecas--orion-�-schneider-84144,/saida-de-fio--2-pecas--orion--schneider-84144,permanent
/cupula-abajur-tecido-cilindrica-cp-8015-�35x25cm-preto-314802,/cupula-abajur-tecido-cilindrica-cp-8015-35x25cm-preto-314802,permanent
/cooler-notebook-tt-massive-tm-cl-n002-pl12bl-a-405632/nossas-lojas,/informatica,permanent
/disjuntor-motor-bloco-auxiliar-frontal-1na-ou-1nf-p-gv2-gvae1-�-schneider-80818,/disjuntor-motor-bloco-auxiliar-frontal-1na-ou-1nf-p-gv2-gvae1--schneider-80818,permanent
/escorredor-louca-cozinha-18-pratos-porta-talher-bandeja-mor-274564/nossas-lojas,/escorredor-louca-cozinha-18-pratos-porta-talher-bandeja-mor-274564,permanent
/aquecedor-central-digital-programavel-220v-branco�-kdt-|-10-560w-168789,/aquecedor-central-digital-programavel-220v-branco--kdt--10-560w-168789,permanent
/-5m�--papel-de-parede-folhas-tropicais---pp404-90981,/-5m--papel-de-parede-folhas-tropicais---pp404-90981,permanent
/espelho-para-maquiagem-vivitar-vanity-mirror-com-iluminacao-por-led-e-rotacao-360�---cinza-82581,/espelho-para-maquiagem-vivitar-vanity-mirror-com-iluminacao-por-led-e-rotacao-360---cinza-82581,permanent
/smartphone-nokia-c20-32gb-4g-wi-fi-tela-65�-dual-chip-2gb-ram-camera-5-0mp---selfie-5-0mp-dourado---nk039-68985,/smartphone-nokia-c20-32gb-4g-wi-fi-tela-65-dual-chip-2gb-ram-camera-5-0mp---selfie-5-0mp-dourado---nk039-68985,permanent
/fondue-carroussel-viena-16-pecas-alta-qualidade-74094/nossas-lojas,/,permanent
/celular-samsung-galaxy-a-32-128gb-dual---sm-a325mlvrzto--violeta--quadriband-403794/nossas-lojas,/,permanent
/grelha-quadrada-de-aluminio-n14-para-caixa-sifonada-100mm-amanco-291141/nossas-lojas,/grelha-quadrada-de-aluminio-n14-para-caixa-sifonada-100mm-amanco-291141,permanent
/antena-externa-brasforma-log-digital-lte1014v/nossas-lojas,/,permanent
/-16m�--papel-de-parede-listrado-boutique---pp056-90602,/-16m--papel-de-parede-listrado-boutique---pp056-90602,permanent
/-16m�--papel-de-parede-arabesco-infini---pp026-2-91274,/-16m--papel-de-parede-arabesco-infini---pp026-2-91274,permanent
/cabideiro-de-canto-5-prateleiras-az1020-nogal-branco-339917/nossas-lojas,/limpeza-e-organizacao/organizacao/araras-e-sapateiras,permanent
/torneira-eletrica-loren-easy-branca-�-lorenzetti-165288,/torneira-eletrica-loren-easy-branca---lorenzetti-165288,permanent
/jogo-de-frigideiras-3-pecas-alianca-preto-preto-n�-20-22-24-111186,/jogo-de-frigideiras-3-pecas-alianca-preto-preto-n-20-22-24-111186,permanent
/jogo-assassins-creed-rogue-ubisoft-para-x360-01121349429-59582/nossas-lojas,/jogo-assassins-creed-rogue-ubisoft-para-x360-01121349429-59582,permanent
/panela-industrial-panelao-n�50-50l-aluminio-reforcado-belmar-77762,/panela-industrial-panelao-n50-50l-aluminio-reforcado-belmar-77762,permanent
/ferramentas-e-construcao/ferramentas-eletricas/esmerilhadeira?O=OrderByTopSaleDESC&PS=40,/esmerilhadeira,permanent
/forma-para-pizza-�33x11cm-brinox-�-33-x-1-cm-26079,/forma-para-pizza-33x11cm-brinox--33-x-1-cm-26079,permanent
/tomada-industrial-ip67-n-4006-w-16a-380-440v-4p-sobrepor-vermelho-�-steck-164783,/tomada-industrial-ip67-n-4006-w-16a-380-440v-4p-sobrepor-vermelho---steck-164783,permanent
/cinta-modeladora-86000f-rosa-pink-tam-g-modelle-skin-332544/nossas-lojas,/cinta-modeladora-86000f-rosa-pink-tam-g-modelle-skin-332544,permanent
/fritadeira-air-fryer-mondial-af-32-ri-vermelha---127v-403267/nossas-lojas,/eletroportateis/air-fryer,permanent
/jogo-varal-de-teto-corda-kit-completo-com-roldanas-15-metros-102028/nossas-lojas,/,permanent
/-5m�--papel-de-parede-geometrico-moderno---pp279-90437,/-5m--papel-de-parede-geometrico-moderno---pp279-90437,permanent
/-16m�--papel-de-parede-pedras-carnival---pp073-90740,/-16m--papel-de-parede-pedras-carnival---pp073-90740,permanent
/grill-fondue-4-pecas-37cm-chapa-forma-inox-109766/nossas-lojas,/grill-fondue-4-pecas-37cm-chapa-forma-inox-109766,permanent
/cafeteira-mondial-dolce-arome-18x-c-30-18x-preta-110v-171922/nossas-lojas,/cafeteira-mondial-dolce-arome-18x-c-30-18x-preta-110v-171922,permanent
/fone-de-ouvido-headset-gamer-7-1-com-led-verde-ph259-114598/nossas-lojas,/gamer,permanent
/chave-fim-de-curso-mk-332-11y-ref-181207-�-ace-145955,/chave-fim-de-curso-mk-332-11y-ref-181207---ace-145955,permanent
/chaleira-eletrica-best-yd-202f-cinza-110v-283318/nossas-lojas,/eletroportateis/chaleira-e-jarra-eletrica,permanent
/modulo-pulsador-campainha-2a-250v-4x2---placa-zeffia-680109--�-pial-166547,/modulo-pulsador-campainha-2a-250v-4x2---placa-zeffia-680109----pial-166547,permanent
/alicate-prensa-terminal-tubular-05-6mm-�-lukma-168638,/alicate-prensa-terminal-tubular-05-6mm---lukma-168638,permanent
/assadeira-retangular-alta-n�-5-com-grelha---alumibon-101006,/assadeira-retangular-alta-n-5-com-grelha---alumibon-101006,permanent
/batedeira-cadence-3-velocidades---funcao-pulsar-127v-394693/nossas-lojas,/eletroportateis/batedeira,permanent
/cafeteira-eletrica-127v-vetro-caffe-cev15-agratto-172087/nossas-lojas,/eletroportateis/cafeteira,permanent
/monitor-philips-27-quot--full-hd-ips-hdmi-displayport--272v8a-350619/nossas-lojas,/monitor-philips-27-quot--full-hd-ips-hdmi-displayport--272v8a-350619,permanent
/pilha-alcalina-pequena-aa-2-unidades-�-rayovac-168711,/pilha-alcalina-pequena-aa-2-unidades---rayovac-168711,permanent
/bobina-3ty6523-0ak1-127v-para--3tb52-�-siemens-194123,/bobina-3ty6523-0ak1-127v-para--3tb52---siemens-194123,permanent
/-334m�--piso-vinilico-de-pvc-click-betula---pk021-87556,/-334m--piso-vinilico-de-pvc-click-betula---pk021-87556,permanent
"/ferramentas-manuais/parafusadeira?fuzzy=0&initialMap=ft&initialQuery=parafusadeira&map=category-2,ft&operator=and",/parafusadeira,permanent
/frigideira-com-cabo-de-silicone-laranja-tampa-de-vidro-26cm-380386/nossas-lojas,/panelas-frigideiras-e-assadeiras/frigideiras,permanent
/garrafa-termica-1-litro-de-plastico-bird-preta---wolff-330318/nossas-lojas,/,permanent
/botao-sinalizador-22mm-com-led-220vca-verde-�-schneider-166819,/botao-sinalizador-22mm-com-led-220vca-verde---schneider-166819,permanent
/arquivos/ids/1148848-800-auto?v=637831240606530000&width=800&height=auto&aspect=true,/,permanent
/smartphone-motorola-moto-g31-128gb-4g-wi-fi-tela-6-4---dual-chip-4gb-ram-camera-tripla---grafite-270826/nossas-lojas,/,permanent
/pilha-alcalina-aa-4-unidades-�-duracell-168707,/pilha-alcalina-aa-4-unidades---duracell-168707,permanent
https://www.casaevideo.com.br/kit-algarismo-ouro-escovado-n%c2%aa-0-ao-n%c2%aa-9-248815/p,https://www.casaevideo.com.br/kit-algarismo-ouro-escovado-248815/p,permanent
/acucareiro-com-colher-bergen-9cm---brinox-�9x9x77cm-22034,/acucareiro-com-colher-bergen-9cm---brinox-9x9x77cm-22034,permanent
/Plafon para Sala de Jantar Cil�ndrico 60x15cm Vermelho,/Plafon-para-Sala-de-Jantar-Cilindrico-60x15cm-Vermelho,permanent
/-16m�--papel-de-parede-linho-primo---pp181-91180,/-16m--papel-de-parede-linho-primo---pp181-91180,permanent
/batedeira-philco-paris-inox-duo-mixer-turbo-preto-127v-142286/nossas-lojas,/eletroportateis/batedeira,permanent
